,0
1671,MTLN
1672,BUB1
1673,ACOXL
1674,BCL2L11
1675,MORRBID
1676,ANAPC1
1677,MERTK
1678,TMEM87B
1679,FBLN7
1680,ZC3H8
1681,GM10762
1682,ZC3H6
1683,GM14027
1684,TTL
1685,POLR1B
1686,CHCHD5
1687,AI847159
1688,GM14029
1689,SLC20A1
1690,A730036I17RIK
1691,CKAP2L
1692,GM14023
1693,IL1A
1694,IL1B
1695,SIRPA
1696,PDYN
1697,STK35
1698,SNRPB
1699,NOP56
1700,IDH3B
1701,EBF4
1702,CPXM1
1703,PCED1A
1704,VPS16
1705,PTPRA
1706,MRPS26
1707,UBOX5
1708,FASTKD5
1709,LZTS3
1710,DDRGK1
1711,ITPA
1712,SLC4A11
1713,4930402H24RIK
1714,A730017L22RIK
1715,ATRN
1716,GFRA4
1717,ADAM33
1718,SIGLEC1
1719,HSPA12B
1720,1700037H04RIK
1721,SPEF1
1722,CENPB
1723,CDC25B
1724,AP5S1
1725,MAVS
1726,PANK2
1727,RNF24
1728,SMOX
1729,ERV3
1730,PRNP
1731,PRND
1732,RASSF2
1733,SLC23A2
1734,TMEM230
1735,PCNA
1736,AV099323
1737,CDS2
1738,1700026D11RIK
1739,GPCPD1
1740,SHLD1
1741,TRMT6
1742,MCM8
1743,CRLS1
1744,BMP2
1745,TMX4
1746,PLCB1
1747,PLCB4
1748,ANKEF1
1749,MKKS
1750,SLX4IP
1751,JAG1
1752,BTBD3
1753,ISM1
1754,TASP1
1755,ESF1
1756,NDUFAF5
1757,MACROD2
1758,FLRT3
1759,KIF16B
1760,SNRPB2
1761,BFSP1
1762,DSTN
1763,RRBP1
1764,BANF2OS
1765,GM5535
1766,SNX5
1767,MGME1
1768,KAT14
1769,DZANK1
1770,POLR3F
1771,RBBP9
1772,SEC23B
1773,SMIM26
1774,DTD1
1775,SLC24A3
1776,RIN2
1777,NAA20
1778,CRNKL1
1779,INSM1
1780,RALGAPA2
1781,KIZ
1782,XRN2
1783,THBD
1784,CD93
1785,NXT1
1786,GZF1
1787,NAPB
1788,CST3
1789,ZFP120
1790,ZFP937
1791,3300002I08RIK
1792,GM10130
1793,ZFP442
1794,CST7
1795,APMAP
1796,ACSS1
1797,E130215H24RIK
1798,ENTPD6
1799,PYGB
1800,ABHD12
1801,GINS1
1802,NINL
1803,NANP
1804,NSFL1C
1805,GM14167
1806,FKBP1A
1807,SDCBP2
1808,SNPH
1809,PSMF1
1810,ANGPT4
1811,GM14154
1812,FAM110A
1813,SLC52A3
1814,SRXN1
1815,TCF15
1816,CSNK2A1
1817,TBC1D20
1818,RBCK1
1819,TRIB3
1820,SOX12
1821,ZCCHC3
1822,GM14161
1823,DEFB25
1824,REM1
1825,H13
1826,MCTS2
1827,ID1
1828,COX4I2
1829,BCL2L1
1830,TPX2
1831,FOXS1
1832,TTLL9
1833,PDRG1
1834,CCM2L
1835,HCK
1836,TM9SF4
1837,TSPYL3
1838,PLAGL2
1839,POFUT1
1840,KIF3B
1841,2500004C02RIK
1842,ASXL1
1843,NOL4L
1844,COMMD7
1845,DNMT3B
1846,MAPRE1
1847,BPIFB2
1848,BPIFB6
1849,BPIFB3
1850,BPIFB5
1851,CDK5RAP1
1852,SNTA1
1853,CBFA2T2
1854,NECAB3
1855,1700003F12RIK
1856,E2F1
1857,PXMP4
1858,4930519P11RIK
1859,ZFP341
1860,CHMP4B
1861,RALY
1862,A
1863,EIF2S2
1864,AHCY
1865,ITCH
1866,DYNLRB1
1867,MAP1LC3A
1868,PIGU
1869,TRP53INP2
1870,NCOA6
1871,GGT7
1872,ACSS2
1873,GSS
1874,TRPC4AP
1875,EDEM2
1876,PROCR
1877,BC029722
1878,EIF6
1879,UQCC1
1880,CEP250
1881,6430550D23RIK
1882,ERGIC3
1883,SPAG4
1884,CPNE1
1885,NFS1
1886,ROMO1
1887,RBM39
1888,PHF20
1889,SCAND1
1890,CNBD2
1891,2900097C17RIK
1892,EPB41L1
1893,AAR2
1894,GM14168
1895,DLGAP4
1896,4930405A21RIK
1897,MYL9
1898,TGIF2
1899,5430405H02RIK
1900,RAB5IF
1901,SLA2
1902,NDRG3
1903,DSN1
1904,SOGA1
1905,SAMHD1
1906,RBL1
1907,RPN2
1908,MANBAL
1909,SRC
1910,BLCAP
1911,NNAT
1912,PLATR27
1913,CTNNBL1
1914,TTI1
1915,RPRD1B
1916,TGM2
1917,D630003M21RIK
1918,LBP
1919,SNHG17
1920,RALGAPB
1921,ADIG
1922,GM14204
1923,ACTR5
1924,PPP1R16B
1925,FAM83D
1926,DHX35
1927,GM826
1928,MAFB
1929,TOP1
1930,PLCG1
1931,ZHX3
1932,LPIN3
1933,CHD6
1934,PTPRT
1935,SRSF6
1936,IFT52
1937,MYBL2
1938,TOX2
1939,JPH2
1940,OSER1
1941,2900093K20RIK
1942,FITM2
1943,TTPAL
1944,SERINC3
1945,0610039K10RIK
1946,PKIG
1947,GM16316
1948,ADA
1949,CCN5
1950,YWHAB
1951,PABPC1L
1952,TOMM34
1953,STK4
1954,SLPI
1955,SDC4
1956,SYS1
1957,GM14302
1958,DBNDD2
1959,PIGT
1960,WFDC2
1961,DNTTIP1
1962,UBE2C
1963,TNNC2
1964,SNX21
1965,ACOT8
1966,ZSWIM3
1967,ZSWIM1
1968,NEURL2
1969,CTSA
1970,PLTP
1971,PCIF1
1972,ZFP335
1973,ZFP335OS
1974,MMP9
1975,SLC12A5
1976,NCOA5
1977,CD40
1978,CDH22
1979,SLC35C2
1980,ELMO2
1981,ZFP334
1982,OCSTAMP
1983,SLC13A3
1984,TRP53RKA
1985,SLC2A10
1986,EYA2
1987,ZMYND8
1988,NCOA3
1989,SULF2
1990,5031425F14RIK
1991,PREX1
1992,TRP53RKB
1993,ARFGEF2
1994,CSE1L
1995,STAU1
1996,DDX27
1997,ZNFX1
1998,ZFAS1
1999,KCNB1
2000,PTGIS
2001,B4GALT5
2002,SLC9A8
2003,SPATA2
2004,RNF114
2005,SNAI1
2006,UBE2V1
2007,TMEM189
2008,CEBPB
2009,9230111E07RIK
2010,PTPN1
2011,RIPOR3
2012,PARD6B
2013,ADNP
2014,DPM1
2015,MOCS3
2016,NFATC2
2017,ATP9A
2018,ZFP64
2019,TSHZ2
2020,ZFP217
2021,BCAS1
2022,PFDN4
2023,FAM210B
2024,AURKA
2025,CSTF1
2026,CASS4
2027,GM14455
2028,RTF2
2029,FAM209
2030,BMP7
2031,SPO11
2032,RAE1
2033,RBM38
2034,PCK1
2035,ZBP1
2036,PMEPA1
2037,RAB22A
2038,VAPB
2039,STX16
2040,NPEPL1
2041,GNAS
2042,GM20721
2043,NELFCD
2044,CTSZ
2045,ATP5E
2046,PRELID3B
2047,ZFP831
2048,GM14399
2049,GM14443
2050,GM14391
2051,GM4631
2052,ZFP968
2053,GM4724
2054,GM6710
2055,GM14308
2056,ZFP973
2057,GM14305
2058,GM14295
2059,GM14296
2060,GM14419
2061,GM14410
2062,GM14418
2063,ZFP970
2064,GM14403
2065,GM14322
2066,GM14325
2067,GM14327
2068,GM14326
2069,ZFP971
2070,ZFP931
2071,SYCP2
2072,PPP1R3D
2073,FAM217B
2074,CDH26
2075,CDH4
2076,TAF4
2077,4921531C22RIK
2078,LSM14B
2079,PSMA7
2080,SS18L1
2081,MTG2
2082,OSBPL2
2083,ADRM1
2084,LAMA5
2085,RPS21
2086,CABLES2
2087,B230312C02RIK
2088,SLCO4A1
2089,MRGBP
2090,OGFR
2091,COL9A3
2092,DIDO1
2093,GID8
2094,SLC17A9
2095,YTHDF1
2096,ARFGAP1
2097,9230112E08RIK
2098,COL20A1
2099,PPDPF
2100,SRMS
2101,FNDC11
2102,HELZ2
2103,GMEB2
2104,RTEL1
2105,ARFRP1
2106,ZGPAT
2107,ZBTB46
2108,TPD52L2
2109,DNAJC5
2110,UCKL1
2111,ZFP512B
2112,PRPF6
2113,SAMD10
2114,SOX18
2115,TCEA2
2116,RGS19
2117,PCMTD2
2118,POLR3K
2119,ZFHX4
2120,PEX2
2121,GM8797
2122,PKIA
2123,ZC2HC1A
2124,IL7
2125,GM16685
2126,STMN2
2127,HEY1
2128,MRPS28
2129,TPD52
2130,ZBTB10
2131,C030034L19RIK
2132,ZFP704
2133,PAG1
2134,FABP5
2135,FABP4
2136,IMPA1
2137,ZFAND1
2138,CHMP4C
2139,SNX16
2140,LRRCC1
2141,E2F5
2142,RBIS
2143,CAR13
2144,CAR3
2145,CAR2
2146,GM9733
2147,SIRPB1A
2148,SIRPB1B
2149,SIRPB1C
2150,GM5150
2151,YTHDF3
2152,CYP7B1
2153,ARMC1
2154,MTFR1
2155,PDE7A
2156,1700064H15RIK
2157,CP
2158,HPS3
2159,HLTF
2160,GYG
2161,CPA3
2162,GM43672
2163,TBL1XR1
2164,NAALADL2
2165,ECT2
2166,NCEH1
2167,TNFSF10
2168,FNDC3B
2169,PLD1
2170,TNIK
2171,1700112D23RIK
2172,EIF5A2
2173,RPL22L1
2174,GM33051
2175,MECOM
2176,MYNN
2177,4933429H19RIK
2178,SEC62
2179,GPR160
2180,PHC3
2181,PRKCI
2182,SKIL
2183,CLDN11
2184,GM38025
2185,ZMAT3
2186,PIK3CA
2187,ZFP639
2188,MFN1
2189,GNB4
2190,ACTL6A
2191,MRPL47
2192,NDUFB5
2193,TTC14
2194,FXR1
2195,DNAJC19
2196,ATP11B
2197,DCUN1D1
2198,GM15952
2199,MCCC1
2200,MCCC1OS
2201,ACAD9
2202,ZFP267
2203,ANXA5
2204,1810062G17RIK
2205,EXOSC9
2206,CCNA2
2207,BBS7
2208,TRPC3
2209,4932438A13RIK
2210,IL2
2211,IL21
2212,CETN4
2213,BBS12
2214,FGF2
2215,NUDT6
2216,SPATA5
2217,SPRY1
2218,GM5148
2219,GM42921
2220,ANKRD50
2221,FAT4
2222,INTU
2223,HSPA4L
2224,PLK4
2225,MFSD8
2226,ABHD18
2227,LARP1B
2228,PGRMC2
2229,JADE1
2230,SCLT1
2231,D3ERTD751E
2232,PABPC4L
2233,PCDH18
2234,SLC7A11
2235,NOCT
2236,ELF2
2237,MGARP
2238,NDUFC1
2239,NAA15
2240,RAB33B
2241,SETD7
2242,5031434O11RIK
2243,MGST2
2244,MAML3
2245,FOXO1
2246,GM2447
2247,COG6
2248,LHFP
2249,NHLRC3
2250,PROSER1
2251,UFM1
2252,POSTN
2253,SUPT20
2254,EXOSC8
2255,ALG5
2256,RFXAP
2257,SPG20
2258,SOHLH2
2259,DCLK1
2260,NBEA
2261,TM4SF1
2262,WWTR1
2263,COMMD2
2264,RNF13
2265,PFN2
2266,TSC22D2
2267,SERP1
2268,EIF2A
2269,SELENOT
2270,SIAH2
2271,MED12L
2272,GPR171
2273,P2RY14
2274,P2RY13
2275,P2RY12
2276,IGSF10
2277,GM38186
2278,SUCNR1
2279,MBNL1
2280,P2RY1
2281,GM37696
2282,RAP2B
2283,ARHGEF26
2284,DHX36
2285,MME
2286,E130311K13RIK
2287,SLC33A1
2288,GMPS
2289,KCNAB1
2290,SSR3
2291,TIPARP
2292,LEKR1
2293,CCNL1
2294,GM37305
2295,PTX3
2296,SHOX2
2297,RSRC1
2298,MLF1
2299,GFM1
2300,LXN
2301,RARRES1
2302,MFSD1
2303,SCHIP1
2304,IL12A
2305,1110032F04RIK
2306,IFT80
2307,SMC4
2308,TRIM59
2309,KPNA4
2310,PPM1L
2311,B3GALNT1
2312,NMD3
2313,BCHE
2314,PDCD10
2315,SERPINI1
2316,PLATR10
2317,GOLIM4
2318,RAPGEF2
2319,6430573P05RIK
2320,FNIP2
2321,PPID
2322,ETFDH
2323,4930579G24RIK
2324,TMEM144
2325,GASK1B
2326,PDGFC
2327,CTSO
2328,TDO2
2329,GUCY1B1
2330,GUCY1A1
2331,MAP9
2332,LRAT
2333,PLRG1
2334,SFRP2
2335,GM26771
2336,TLR2
2337,TMEM131L
2338,MND1
2339,TRIM2
2340,FHDC1
2341,ARFIP1
2342,TMEM154
2343,FBXW7
2344,GATB
2345,FAM160A1
2346,GLT28D2
2347,SH3D19
2348,RPS3A1
2349,GM37933
2350,LRBA
2351,DCLK2
2352,CD1D1
2353,KIRREL
2354,FCRLS
2355,CD5L
2356,FCRL1
2357,FCRL5
2358,ETV3
2359,ARHGEF11
2360,LRRC71
2361,PEAR1
2362,NTRK1
2363,INSRR
2364,SH2D2A
2365,PRCC
2366,HDGF
2367,MRPL24
2368,RRNAD1
2369,ISG20L2
2370,NES
2371,BCAN
2372,GPATCH4
2373,NAXE
2374,IQGAP3
2375,MEF2D
2376,1700113A16RIK
2377,TSACC
2378,CCT3
2379,GLMP
2380,TMEM79
2381,SMG5
2382,PAQR6
2383,PMF1
2384,SLC25A44
2385,SEMA4A
2386,LMNA
2387,GM37584
2388,MEX3A
2389,RAB25
2390,LAMTOR2
2391,UBQLN4
2392,SSR2
2393,ARHGEF2
2394,KHDC4
2395,RIT1
2396,SYT11
2397,1500004A13RIK
2398,GON4L
2399,MSTO1
2400,DAP3
2401,ASH1L
2402,RUSC1
2403,FDPS
2404,HCN3
2405,CLK2
2406,SCAMP3
2407,FAM189B
2408,GBA
2409,MTX1
2410,THBS3
2411,MUC1
2412,TRIM46
2413,KRTCAP2
2414,DPM3
2415,SLC50A1
2416,EFNA1
2417,EFNA4
2418,ADAM15
2419,DCST1
2420,DCST2
2421,ZBTB7B
2422,GM15417
2423,FLAD1
2424,CKS1B
2425,SHC1
2426,PYGO2
2427,PBXIP1
2428,PMVK
2429,ADAR
2430,CHRNB2
2431,4632404H12RIK
2432,UBE2Q1
2433,SHE
2434,IL6RA
2435,ATP8B2
2436,HAX1
2437,UBAP2L
2438,4933434E20RIK
2439,1700094D03RIK
2440,TPM3
2441,NUP210L
2442,RPS27
2443,RAB13
2444,JTB
2445,CREB3L4
2446,SLC39A1
2447,CRTC2
2448,DENND4B
2449,4930537H20RIK
2450,GATAD2B
2451,SLC27A3
2452,INTS3
2453,NPR1
2454,ILF2
2455,SNAPIN
2456,CHTOP
2457,S100A1
2458,S100A13
2459,S100A14
2460,S100A16
2461,S100A3
2462,S100A4
2463,S100A5
2464,S100A6
2465,S100A8
2466,S100A9
2467,GM9774
2468,S100A11
2469,S100A10
2470,THEM4
2471,RORC
2472,GM43401
2473,LINGO4
2474,TDRKH
2475,MRPL9
2476,RIIAD1
2477,SNX27
2478,TUFT1
2479,CGN
2480,POGZ
2481,PSMB4
2482,SELENBP1
2483,RFX5
2484,B230398E01RIK
2485,PI4KB
2486,A730011C13RIK
2487,GM15265
2488,ZFP687
2489,4930481B07RIK
2490,PSMD4
2491,PIP5K1A
2492,VPS72
2493,TMOD4
2494,SCNM1
2495,LYSMD1
2496,TNFAIP8L2
2497,SEMA6C
2498,GABPB2
2499,GM16740
2500,MLLT11
2501,CDC42SE1
2502,GM128
2503,PRUNE1
2504,MINDY1
2505,ANXA9
2506,6330562C20RIK
2507,CERS2
2508,SETDB1
2509,ARNT
2510,CTSK
2511,CTSS
2512,GOLPH3L
2513,ENSA
2514,MCL1
2515,ADAMTSL4
2516,ECM1
2517,TARS2
2518,RPRD2
2519,PRPF3
2520,MRPS21
2521,C920021L13RIK
2522,CIART
2523,BC028528
2524,APH1A
2525,ANP32E
2526,PLEKHO1
2527,VPS45
2528,OTUD7B
2529,MTMR11
2530,GM17690
2531,SF3B4
2532,SV2A
2533,BOLA1
2534,HIST2H2AB
2535,HIST2H2AC
2536,HIST2H2BE
2537,HIST2H3C2
2538,GM20632
2539,GM20633
2540,HIST2H2AA1
2541,HIST2H3C1
2542,GM20627
2543,HIST2H4
2544,GM20628
2545,HIST2H3B
2546,HIST2H2BB
2547,FCGR1
2548,HJV
2549,GM15441
2550,TXNIP
2551,GM16253
2552,POLR3GL
2553,LIX1L
2554,RBM8A
2555,PEX11B
2556,ITGA10
2557,ANKRD35
2558,PIAS3
2559,NUDT17
2560,POLR3C
2561,RNF115
2562,CD160
2563,GPR89
2564,GJA5
2565,ACP6
2566,BCL9
2567,CHD1L
2568,FMO5
2569,PRKAB2
2570,PDE4DIP
2571,SEC22B
2572,NOTCH2
2573,HMGCS2
2574,PHGDH
2575,ZFP697
2576,WARS2
2577,TBX15
2578,WDR3
2579,GDAP2
2580,TENT5C
2581,GM12474
2582,GM42868
2583,MAN1A2
2584,TRIM45
2585,TTF2
2586,CD101
2587,PTGFRN
2588,CD2
2589,IGSF3
2590,ATP1A1
2591,MAB21L3
2592,SLC22A15
2593,VANGL1
2594,NGF
2595,TSPAN2
2596,SIKE1
2597,CSDE1
2598,NRAS
2599,GM43062
2600,AMPD1
2601,DENND2C
2602,BCAS2
2603,TRIM33
2604,OLFML3
2605,HIPK1
2606,DCLRE1B
2607,GM15471
2608,AP4B1
2609,BCL2L15
2610,PTPN22
2611,RSBN1
2612,PHTF1OS
2613,PHTF1
2614,MAGI3
2615,LRIG2
2616,SLC16A1
2617,TAFA3
2618,PPM1J
2619,RHOC
2620,MOV10
2621,CAPZA1
2622,GM42659
2623,ST7L
2624,CTTNBP2NL
2625,DDX20
2626,INKA2
2627,GM43848
2628,RAP1A
2629,GM5547
2630,ADORA3
2631,I830077J02RIK
2632,ATP5F1
2633,WDR77
2634,OVGP1
2635,PIFO
2636,GM42722
2637,CHIL5
2638,CHIL3
2639,2010016I18RIK
2640,DENND2D
2641,CEPT1
2642,DRAM2
2643,LRIF1
2644,CD53
2645,GM27008
2646,AI504432
2647,A930002I21RIK
2648,KCNA2
2649,LAMTOR5
2650,RBM15
2651,ALX3
2652,STRIP1
2653,AHCYL1
2654,CSF1
2655,4933431E20RIK
2656,GSTM5
2657,GSTM7
2658,GSTM6
2659,GSTM2
2660,GSTM1
2661,GSTM4
2662,AMPD2
2663,GNAI3
2664,AMIGO1
2665,CYB561D1
2666,ATXN7L2
2667,PSMA5
2668,SORT1
2669,MYBPHL
2670,PSRC1
2671,CELSR2
2672,SARS
2673,5330417C22RIK
2674,TMEM167B
2675,TAF13
2676,WDR47
2677,CLCC1
2678,GPSM2
2679,STXBP3
2680,FNDC7
2681,PRPF38B
2682,HENMT1
2683,FAM102B
2684,GM19391
2685,SLC25A24
2686,VAV3
2687,NTNG1
2688,PRMT6
2689,C130013H08RIK
2690,AMY1
2691,RNPC3
2692,S1PR1
2693,GM9889
2694,A930005H10RIK
2695,DPH5
2696,SLC30A7
2697,EXTL2
2698,VCAM1
2699,GPR88
2700,CDC14A
2701,RTCA
2702,DBT
2703,LRRC39
2704,TRMT13
2705,SASS6
2706,MFSD14A
2707,SLC35A3
2708,AGL
2709,FRRS1
2710,PALMD
2711,PLPPR4
2712,PLPPR5
2713,SNX7
2714,DPYD
2715,PTBP2
2716,RWDD3
2717,TMEM56
2718,ALG14
2719,CNN3
2720,A530020G20RIK
2721,A730020M07RIK
2722,F3
2723,ABCD3
2724,ARHGAP29
2725,GCLM
2726,GM17494
2727,DNTTIP2
2728,BCAR3
2729,GM4610
2730,FNBP1L
2731,GM43569
2732,PDE5A
2733,1810037I17RIK
2734,USP53
2735,SYNPO2
2736,SEC24D
2737,METTL14
2738,GM35065
2739,PRSS12
2740,SNHG8
2741,NDST3
2742,TRAM1L1
2743,ARSJ
2744,CAMK2D
2745,GM15551
2746,ANK2
2747,LARP7
2748,ZGRF1
2749,ALPK1
2750,TIFA
2751,AP1AR
2752,FAM241A
2753,ENPEP
2754,ELOVL6
2755,EGF
2756,GAR1
2757,CFI
2758,PLA2G12A
2759,CASP6
2760,MCUB
2761,SEC24B
2762,OSTC
2763,RPL34
2764,GM42997
2765,LEF1OS1
2766,LEF1
2767,HADH
2768,CYP2U1
2769,SGMS2
2770,PAPSS1
2771,GM29865
2772,DKK2
2773,AIMP1
2774,TBCK
2775,NPNT
2776,GSTCD
2777,INTS12
2778,GM43254
2779,PPA2
2780,TET2
2781,GM30648
2782,CXXC4
2783,CENPE
2784,BDH2
2785,SLC9B2
2786,CISD2
2787,4930539J05RIK
2788,UBE2D3
2789,MANBA
2790,NFKB1
2791,SLC39A8
2792,BANK1
2793,PPP3CA
2794,EMCN
2795,DDIT4L
2796,GM43403
2797,H2AFZ
2798,DNAJB14
2799,GM43689
2800,LAMTOR3
2801,DAPP1
2802,MTTP
2803,TRMT10A
2804,ADH1
2805,ADH5
2806,METAP1
2807,EIF4E
2808,TSPAN5
2809,RAP1GDS1
2810,UNC5C
2811,PDLIM5
2812,GBP5
2813,GBP7
2814,GBP3
2815,GBP2B
2816,GBP2
2817,KYAT3
2818,GTF2B
2819,PKN2
2820,LMO4
2821,HS2ST1
2822,SELENOF
2823,SH3GLB1
2824,CLCA3A1
2825,CLCA3A2
2826,CLCA2
2827,ODF2L
2828,ZNHIT6
2829,CCN1
2830,GM17501
2831,DDAH1
2832,BCL10
2833,2410004B18RIK
2834,SYDE2
2835,MCOLN3
2836,MCOLN2
2837,LPAR3
2838,SSX2IP
2839,CTBS
2840,SPATA1
2841,GNG5
2842,RPF1
2843,PRKACB
2844,TTLL7
2845,GM36888
2846,ADGRL2
2847,GM43573
2848,4930555A03RIK
2849,ADGRL4
2850,IFI44
2851,PTGFR
2852,GIPC2
2853,DNAJB4
2854,FUBP1
2855,NEXN
2856,MIGA1
2857,USP33
2858,ZZZ3
2859,PIGK
2860,ST6GALNAC5
2861,ST6GALNAC3
2862,RABGGTB
2863,ACADM
2864,LHX8
2865,TYW3
2866,CRYZ
2867,FPGT
2868,NEGR1
2869,ZRANB2
2870,PTGER3
2871,CTH
2872,ANKRD13C
2873,SRSF11
2874,LRRC40
2875,DEPDC1A
2876,WLS
2877,AI838599
2878,TMEM68
2879,TGS1
2880,2210414B05RIK
2881,LYN
2882,RPS20
2883,CHCHD7
2884,GM11808
2885,PENK
2886,IMPAD1
2887,FAM110B
2888,UBXN2B
2889,SDCBP
2890,NSMAF
2891,TOX
2892,RAB2A
2893,CHD7
2894,ASPH
2895,2610301B20RIK
2896,PLEKHF2
2897,NDUFAF6
2898,GM11827
2899,TRP53INP1
2900,CCNE2
2901,INTS8
2902,DPY19L4
2903,VIRMA
2904,RAD54B
2905,GEM
2906,CDH17
2907,PDP1
2908,1700123M08RIK
2909,TMEM67
2910,RBM12B2
2911,RBM12B1
2912,FAM92A
2913,TRIQK
2914,RUNX1T1
2915,OTUD6B
2916,PIP4P2
2917,GM11837
2918,TMEM64
2919,DECR1
2920,NBN
2921,OSGIN2
2922,RIPK2
2923,A530072M11RIK
2924,CPNE3
2925,RMDN1
2926,WWP1
2927,ATP6V0D2
2928,TTPA
2929,GGH
2930,CCNC
2931,TSTD3
2932,USP45
2933,PNISR
2934,COQ3
2935,FAXC
2936,FBXL4
2937,MMS22L
2938,KLHL32
2939,NDUFAF4
2940,UFL1
2941,MANEA
2942,MAP3K7
2943,BACH2
2944,BACH2IT1
2945,BACH2OS
2946,CASP8AP2
2947,MDN1
2948,LYRM2
2949,ANKRD6
2950,RRAGD
2951,4933421O10RIK
2952,UBE2J1
2953,GABRR2
2954,SRSF12
2955,PNRC1
2956,RNGTT
2957,CNR1
2958,SPACA1
2959,AKIRIN2
2960,ORC3
2961,RARS2
2962,SLC35A1
2963,SMIM8
2964,ZFP292
2965,MOB3B
2966,C9ORF72
2967,ACO1
2968,DDX58
2969,TOPORS
2970,SMIM27
2971,NDUFB6
2972,TMEM215
2973,APTX
2974,DNAJA1
2975,SMU1
2976,B4GALT1
2977,BAG1
2978,CHMP5
2979,NFX1
2980,AQP3
2981,NOL6
2982,UBE2R2
2983,UBAP2
2984,DCAF12
2985,UBAP1
2986,KIF24
2987,NUDT2
2988,MYORG
2989,FAM219A
2990,DNAIC1
2991,ENHO
2992,CNTFR
2993,IL11RA1
2994,RPP25L
2995,DCTN3
2996,SIGMAR1
2997,GALT
2998,CCL27A
2999,GM20878
3000,CCL19
3001,CCL21A
3002,PHF24
3003,DNAJB5
3004,VCP
3005,FANCG
3006,PIGO
3007,STOML2
3008,FAM214B
3009,GM26881
3010,UNC13B
3011,ATP8B5
3012,RUSC2
3013,TESK1
3014,CD72
3015,SIT1
3016,RMRP
3017,CCDC107
3018,ARHGEF39
3019,GM12454
3020,CAR9
3021,TPM2
3022,TLN1
3023,CREB3
3024,GBA2
3025,RGP1
3026,NPR2
3027,SPAG8
3028,HINT2
3029,FAM221B
3030,TMEM8B
3031,HRCT1
3032,SPAAR
3033,RECK
3034,GLIPR2
3035,CLTA
3036,GNE
3037,GM12503
3038,RNF38
3039,MELK
3040,PAX5
3041,ZCCHC7
3042,GRHPR
3043,ZBTB5
3044,1700055D18RIK
3045,POLR1E
3046,FBXO10
3047,TOMM5
3048,TRMT10B
3049,EXOSC3
3050,DCAF10
3051,SLC25A51
3052,SHB
3053,ALDH1B1
3054,STRA6L
3055,CCDC180
3056,TDRD7
3057,TMOD1
3058,TSTD2
3059,NCBP1
3060,XPA
3061,TRMO
3062,HEMGN
3063,ANP32B
3064,NANS
3065,TRIM14
3066,GM16731
3067,CORO2A
3068,TBC1D2
3069,GM568
3070,ANKS6
3071,GALNT12
3072,COL15A1
3073,TGFBR1
3074,ALG2
3075,SEC61B
3076,NR4A3
3077,STX17
3078,ERP44
3079,INVS
3080,TEX10
3081,MSANTD3
3082,TMEFF1
3083,PLPPR1
3084,MRPL50
3085,ZFP189
3086,TMEM246
3087,RNF20
3088,GRIN3A
3089,SMC2OS
3090,SMC2
3091,NIPSNAP3B
3092,ABCA1
3093,AI427809
3094,SLC44A1
3095,FSD1L
3096,FKTN
3097,TAL2
3098,TMEM38B
3099,ZFP462
3100,RAD23B
3101,KLF4
3102,ELP1
3103,ABITRAM
3104,CTNNAL1
3105,TMEM245
3106,EPB41L4B
3107,PTPN3
3108,PAKAP-1
3109,D630039A03RIK
3110,TXN1
3111,SVEP1
3112,LPAR1
3113,ECPAS
3114,PTGR1
3115,DNAJC25
3116,GNG10
3117,UGCG
3118,SUSD1
3119,PTBP3
3120,HSDL2
3121,E130308A19RIK
3122,INIP
3123,SNX30
3124,MUP10
3125,MUP11
3126,MUP17
3127,ZFP37
3128,SLC31A2
3129,FKBP15
3130,SLC31A1
3131,CDC26
3132,PRPF4
3133,WDR31
3134,BSPRY
3135,HDHD3
3136,ALAD
3137,POLE3
3138,4933430I17RIK
3139,RGS3
3140,ZFP618
3141,COL27A1
3142,ORM1
3143,ORM3
3144,ORM2
3145,AKNA
3146,AKNAOS
3147,WHRN
3148,ATP6V1G1
3149,TMEM268
3150,TNFSF8
3151,TNC
3152,PAPPA
3153,ASTN2
3154,TRIM32
3155,TLR4
3156,BRINP1
3157,CDK5RAP2
3158,MEGF9
3159,TLE1
3160,C630043F03RIK
3161,FRMD3
3162,KDM4C
3163,DMAC1
3164,PTPRD
3165,LURAP1L
3166,MPDZ
3167,NFIB
3168,GM11266
3169,ZDHHC21
3170,TTC39B
3171,SNAPC3
3172,PSIP1
3173,CCDC171
3174,BNC2
3175,CNTLN
3176,ADAMTSL1
3177,RRAGA
3178,HAUS6
3179,PLIN2
3180,DENND4C
3181,RPS6
3182,ACER2
3183,MLLT3
3184,FOCAD
3185,HACD4
3186,KLHL9
3187,GM26566
3188,MTAP
3189,CDKN2A
3190,CDKN2B
3191,DMRTA1
3192,TUSC1
3193,GM12655
3194,CAAP1
3195,PLAA
3196,IFT74
3197,TEK
3198,EQTN
3199,MYSM1
3200,JUN
3201,JUNOS
3202,GM12708
3203,FGGY
3204,HOOK1
3205,CYP2J6
3206,CYP2J9
3207,NFIA
3208,TM2D1
3209,PATJ
3210,KANK4
3211,USP1
3212,DOCK7
3213,ANGPTL3
3214,ATG4C
3215,GM12689
3216,ALG6
3217,ITGB3BP
3218,EFCAB7
3219,PGM1
3220,ROR1
3221,CACHD1
3222,RAVER2
3223,JAK1
3224,E130102H24RIK
3225,0610043K17RIK
3226,AK4
3227,DNAJC6
3228,LEPROT
3229,LEPR
