	AveExpr	Coef.(Intercept)	Coef.metadata$cell_typeTh17p	t.(Intercept)	t.metadata$cell_typeTh17p	P.value.(Intercept)	P.value.metadata$cell_typeTh17p	F	F.p.value
RDH11	3.16176107796722	2.67800234873324	1.00928080199897	12.9003333514731	3.36597117774061	1.46491620266343e-30	0.000862618423465594	228.420727385422	6.74638643664056e-61
RDH12	0.606266056044814	0.493433161020212	0.235406759403845	3.79968501294753	1.25500828601227	0.000175597347983209	0.210457717203122	21.7168896337718	1.56594103832063e-09
ZFYVE26	1.02017857032433	0.919485750819908	0.210078544289802	7.83315985683308	1.23903075568543	8.40624898739375e-14	0.216307774541571	73.2992257708329	1.27287393275178e-26
RAD51B	1.40408769913754	1.39692991203022	0.0149335126699552	7.84285106748331	0.0580456564499305	7.88526374488111e-14	0.953751110816615	59.6747333402221	1.58216290032831e-22
TUBB4B	8.21265966941636	8.17547778087345	0.0775737242981533	84.0065323362858	0.551852429695777	1.02575686171355e-209	0.581462494919079	6838.61584900367	5.57264483091042e-250
ZFP36L1	3.35916481024175	3.33434685188863	0.051778474261896	26.8965808627379	0.289163818218111	9.52112488663691e-82	0.772656806813844	705.102137952084	8.48066427046249e-114
ACTN1	2.51065271545855	2.62536717735485	-0.239332330574996	28.4492139202673	-1.79551894011928	5.49161700152286e-87	0.0735827185220628	712.374893399498	2.39404795966149e-114
DCAF5	0.936168504743772	0.87350397060044	0.130738956126377	7.21247719998773	0.747365393396754	4.54766129445743e-12	0.455431529171294	57.6563316676526	6.7366701306158e-22
EXD2	1.34592427523712	1.43492366141248	-0.185682172596074	9.67836430714591	-0.867065245286802	1.90775776339054e-19	0.386602934176307	79.5127300971568	2.08960950059607e-28
ERH	10.5945232277234	10.5389596027927	0.115924109567654	365.637620896561	2.78442359002287	0	0.00570492384883441	129739.773580353	0
SLC39A9	0.928129094728824	0.850879991970693	0.161167192804732	7.20359291001304	0.944639046405924	4.80742520162151e-12	0.34560740273193	59.7345440908841	1.51600049398837e-22
SRSF5	7.30231793431632	7.27918464814175	0.0482636905800344	92.8795014186176	0.426349804868215	2.99855671877844e-222	0.670160359702391	8336.64951971026	1.44598653895601e-262
RNF208	0.289835358378476	0.307636106410418	-0.0371382512896639	3.78086086564213	-0.315997205038528	0.000188760273652158	0.752225536169718	12.2342266320118	7.82271539365263e-06
COX16	5.66656845024558	5.44711860505709	0.457845000752968	60.1137925173114	3.498115734973	8.54359527089157e-169	0.000539897088540842	3761.42955226444	2.28816055112027e-212
SYNJ2BP	4.2936296757161	4.34214962110599	-0.101228663043658	47.478676120429	-0.76631216286998	4.04130048715222e-141	0.444096348877412	2116.84031980736	5.21883016284164e-177
MED6	4.97607805215295	5.03575054386711	-0.124496565446809	26.5230188780241	-0.453967244291649	1.81316960557459e-80	0.650182396588997	659.706487530655	2.92756042549098e-110
NDOR1	0.801402415730963	0.949812569748927	-0.309632695433163	8.03240948086439	-1.81285530580481	2.23371045709114e-14	0.0708588643904862	45.7502917001821	4.67318161653955e-18
TMEM203	0.831086500397254	0.859692849771363	-0.0596823116438244	6.38165815474576	-0.306721528177995	6.67708081797994e-10	0.759269255470791	36.5950675578372	6.11467759849294e-15
DCAF4	1.93510088869178	1.96385075906105	-0.0599817439358888	10.9138503918678	-0.230779381388028	1.47590024976262e-23	0.817644342422179	111.08142337956	8.7495027926265e-37
ZFYVE1	0.280161593453941	0.323961178720686	-0.0913804296932086	4.60832325850854	-0.899935869899071	6.02303528764603e-06	0.368880037701342	15.6562886181522	3.42103487493542e-07
TPRN	0.551736128263123	0.597421523116436	-0.0953148525716617	5.89873509214432	-0.651548890627689	9.91953013728578e-09	0.515193692035328	28.7099675990834	3.94824053221717e-12
RBM25	6.27338954473343	6.17495500378842	0.205367027870874	114.538506653768	2.63728362554357	1.13791649605141e-248	0.00879515274211932	13006.1016576266	5.63621293814879e-291
PSEN1	4.10858367053397	4.39036461902368	-0.587888309798668	24.7098536834743	-2.29072422928714	3.74182009908112e-74	0.0226764955804294	516.0930226968	1.35408021227562e-97
NUMB	1.95353729983627	2.04725767049813	-0.19553170857511	12.4615883092107	-0.823998628560587	5.56502626282599e-29	0.410598433991724	136.119627955739	9.78492582416923e-43
2410016O06RIK	1.13263884524244	1.05837421675593	0.154940591806381	7.82431145713904	0.793013334519437	8.91154385924572e-14	0.428400104873439	67.6411952274257	5.94094788026926e-25
SSNA1	8.79803151938329	8.85407435673758	-0.116923905271529	127.902904773001	-1.16936194540252	1.09367868665138e-262	0.243191031173043	15511.5683398627	2.84739828556967e-302
ACOT2	2.25054544090012	2.15963543837561	0.189668350590714	19.8725980880981	1.20830750380467	1.43723627700775e-56	0.22788566002406	412.557211150507	1.23799964943356e-86
ANAPC2	2.4846129886071	2.80036384720648	-0.658760784128197	16.624691842192	-2.70754248887873	2.20620218274658e-44	0.00716916554675139	212.588675674493	4.02123039780396e-58
PTGR2	3.05941836422771	3.26378919660652	-0.426385189855063	17.2925118678272	-1.56403509715003	6.76985601172067e-47	0.118869160434063	253.536759239413	4.53486304069187e-65
ZFP410	4.67120037327559	4.74544969078372	-0.154908648038554	21.8031264798039	-0.492748675324651	1.06436066889714e-63	0.622552547929654	442.435567905524	5.43027570707641e-90
FAM161B	0.561914442098252	0.409457595277941	0.31807543581216	6.47505268084635	3.4823539145593	3.89309156381709e-10	0.000571365642077936	81.8862598212153	4.47794392582622e-29
COQ6	2.65319091879972	2.60653607539862	0.0973374430670596	13.6906394757245	0.353955225947001	1.92576657253857e-33	0.72362240052978	186.54942084111	2.78245891274418e-53
ENTPD5	1.17354624094315	1.22308686132333	-0.103358128850723	8.4075573642536	-0.491887263975057	1.7438314281204e-15	0.623160683441261	62.6118427720458	1.96991172659263e-23
RNF113A2	3.47388849746285	3.42347245416679	0.105184550761574	18.8704101469031	0.401397681299124	7.97592617209325e-53	0.688414650971381	352.169033768567	2.89739887713852e-79
ALDH6A1	0.294173808516477	0.343413281150388	-0.102729834991613	4.31526640076499	-0.893707734492955	2.17050572665636e-05	0.372198488451222	13.5207548175341	2.3933957127449e-06
LIN52	1.94382806220297	1.92295505621253	0.0435479981095623	10.5961031029234	0.166132131857174	1.76851884648223e-22	0.868165472184858	110.183161615249	1.46552622960137e-36
ABCD4	0.815556218774566	0.704894194692902	0.230877604199154	5.77154587939371	1.30875521965167	1.96701489881579e-08	0.19162429035013	43.6752996946154	2.30669424261678e-17
NPC2	6.27849975932515	6.17195967023654	0.222277883710051	77.0556916810525	1.92126069485274	5.1484206317757e-199	0.0556512845263437	5902.03710075273	1.17727115746341e-240
ISCA2	7.95178636631895	7.86590676099085	0.179173277303208	59.823199495076	0.943414356847005	3.2484686985876e-168	0.346232178844687	3512.50679646636	4.18024701817023e-208
AREL1	1.6569054595869	1.65054668305494	0.0132665121889758	10.8154248855614	0.0601839842045928	3.19588135770106e-23	0.952049387162544	113.194417252447	2.61863168574425e-37
FCF1	8.97793789079329	8.88482874234927	0.194256496753695	145.373505896042	2.20049383757937	5.10384308962741e-279	0.0285378837996187	20723.7046771474	6.89221575948539e-321
YLPM1	1.70023292507473	1.90414104314418	-0.425419814677262	17.1564706654586	-2.65371911714592	2.20078677866139e-46	0.0083876247580759	228.875270089632	5.63794759514769e-61
DLST	4.03197327855828	4.00616315860491	0.0538484517012756	23.0229244569269	0.214246372522133	3.92640511248138e-68	0.830501260562055	515.595821379232	1.51387047545261e-97
EIF2B2	4.54552916868067	4.61004754931391	-0.134606693407473	33.9290229157328	-0.685868733730322	1.97390198606748e-104	0.493328401033643	1074.94659224156	4.16519488668973e-137
MLH3	1.05551826412769	1.141364986037	-0.179104671609354	9.07434417320239	-0.985839049433632	1.58898658245097e-17	0.325010748269186	68.1104231966787	4.30319400273003e-25
ACYP1	2.84444123165463	2.38573146993796	0.957020366171472	13.4217660733698	3.72750030045969	1.85985489419514e-32	0.000231322714663307	252.848640315729	5.85292184019898e-65
NEK9	1.53795372569401	1.44556827185726	0.192746630306895	9.63036479302919	0.888995015985846	2.72570558299015e-19	0.374721820811305	101.201033344715	2.81592716935698e-34
TMED10	7.49120747121728	7.46108111739275	0.0628535439504441	144.902449065307	0.84510784910247	1.32634983894127e-278	0.398727702437963	20325.9224135304	1.21658724631949e-319
FOS	1.71812826356711	1.60068335140303	0.245028953435848	9.79717329821111	1.03829597040235	7.85816484357301e-20	0.299972864709666	106.731308854	1.08168806393455e-35
BATF	8.70758987506213	8.24911055395472	0.956539590799625	100.984727360717	8.10699536034485	9.28136608454107e-233	1.35293123209846e-14	10944.3535443203	6.25960137582037e-280
0610007P14RIK	7.725780313164	7.85902658612409	-0.277995821283644	89.1953516902898	-2.1843394697744	3.47060490654369e-217	0.029715412266446	7385.21268386904	7.34376896828275e-255
TTLL5	1.05303390425938	1.09213879750482	-0.0815857484976861	8.87369135176569	-0.458932894032561	6.67346770130104e-17	0.646616454611901	70.4010049113002	9.00251558482188e-26
IFT43	2.09058379784473	2.44507729298131	-0.739590745248977	10.8665509006436	-2.27561608782848	2.14022610001045e-23	0.0235777712351264	85.4834759927688	4.46867074435839e-30
GPATCH2L	0.909948568834486	0.969003807041338	-0.12320877035962	8.38575361372849	-0.738187418922408	2.02628968352061e-15	0.460980700268869	59.8191985092959	1.42708768166371e-22
ANGEL1	0.31753381795527	0.362703259166894	-0.0942384025278487	4.33123988454959	-0.77910698214993	2.02751880747496e-05	0.436534110096385	14.1102895657392	1.39534211228086e-06
IRF2BPL	1.32672344232641	1.56956922809101	-0.506656675336212	15.0907545873157	-3.37250537865537	1.24944188723925e-38	0.00084314717313735	161.934304581804	2.38861084005327e-48
DPP7	0.363999814339309	0.320596670332622	0.0905533220283405	3.51283430361828	0.686928359165506	0.000511983459944924	0.492661349645305	15.5112685591385	3.90106177550823e-07
GSTZ1	1.11028903897455	1.00033133513166	0.229408159096663	6.08211211026662	0.96566793083309	3.62594081800226e-09	0.334992310430785	44.2269567945951	1.50634185078173e-17
VIPAS39	2.72372888908835	2.69918956976436	0.0511971410356785	13.3078241989378	0.174754263005501	4.84691998312873e-32	0.86139123526075	173.182673094138	1.19367412131488e-50
AHSA1	7.19546118892464	7.14211694428104	0.111293747817569	91.7662145040367	0.989999621287617	9.7050866195513e-221	0.322976360927969	8208.16303088129	1.40862600146478e-261
SPTLC2	1.76260027305439	1.63195091866584	0.272577789731517	10.8075919148429	1.24974299587036	3.39811955122835e-23	0.212372717983125	131.621493635014	1.04771679877886e-41
ALKBH1	3.8243347705256	3.25235819788324	1.19333241774305	14.7237127090215	3.74014814114131	2.91545757665005e-37	0.000220484545702348	294.827488961285	2.14826549462668e-71
UAP1L1	0.357984534752212	0.435676540627635	-0.16209123527966	4.65334736037338	-1.19858608172171	4.91722289738239e-06	0.231639927789117	14.75685191506	7.73837292532159e-07
SLIRP	9.38560862177779	9.39970605412447	-0.0294119092125053	161.452475674509	-0.349753487810919	1.91885060868267e-292	0.726770419014007	24956.1663657176	0
SNW1	7.27748373740082	7.20231231426124	0.156832465543012	98.1467006640112	1.47961295832292	3.58312339781412e-229	0.140031468065991	9445.20496004563	1.60038693996145e-270
SAPCD2	0.45421783764663	0.520922774865877	-0.139168574054545	6.57900146936283	-1.21684767506787	2.12171536278843e-10	0.224623698033168	32.3407680122794	1.93791245897329e-13
FUT7	1.04745374572721	1.56066701214822	-1.07073271411578	10.4302925939358	-4.95422485544756	6.38155077732465e-22	1.21844824712911e-06	59.3301480583795	2.02412263649019e-22
ADCK1	1.14079804879858	0.976861102320305	0.34202672286835	6.20240979070873	1.50347454706475	1.85092103081016e-09	0.133774281257477	51.5108803252487	6.06268612095279e-20
BC029214	2.39666412930324	2.52191952176243	-0.261324200094716	12.4210409553519	-0.891076111874947	7.77390310880886e-29	0.373606231226239	134.197881389858	2.68208174773616e-42
CEP128	1.44063219162569	1.36877680972421	0.1499141061254	8.91439335502215	0.675942970456188	4.99521442966469e-17	0.499600365844475	84.7593693889809	7.08625805233944e-30
GTF2A1	4.66923001884143	4.74278614333712	-0.153462418012596	42.0287077158433	-0.941505653812402	2.26950550850385e-127	0.347207345376366	1644.46126683978	7.34127779125196e-162
SEL1L	1.98610059660476	1.98947854437738	-0.00704751693568114	15.7367727548983	-0.0385941022402196	4.77850845518682e-41	0.969239811177644	236.999664217765	2.36289526343506e-62
GPR65	5.8664578109798	5.46279519387103	0.842173805478726	43.6884826183617	4.66296518480643	1.08624804793615e-131	4.7077543827264e-06	2124.58961062319	3.13586645658594e-177
KCNK10	0.213134093915942	0.314142712928916	-0.210737406573831	4.27014393099512	-1.98319562682233	2.62841435961135e-05	0.0482620654604344	10.0264009542718	6.10457477656768e-05
SPATA7	0.78152274176054	0.928477920160615	-0.306597134791524	7.03435113080794	-1.60815888967163	1.37292449679528e-11	0.108857847127763	34.9581341586787	2.28977467766718e-14
C8G	0.165247004749317	0.159194706084702	0.0126270979333699	2.34917131974889	0.129002467850987	0.0194671552693058	0.89744259975964	5.71824556582287	0.00365598050837714
ZC3H14	3.82168850206739	3.79036625723347	0.0653485683585376	22.2181948173973	0.265199115998381	3.24834251501836e-65	0.791039179124879	481.935039546367	3.52368468145052e-94
TTC8	0.553907670787329	0.683503570819871	-0.270379935319691	6.00541732408914	-1.64469459680534	5.53881602857681e-09	0.101085787214539	24.0967079415362	1.98965151213791e-10
FOXN3	3.6929531021267	4.38552478280226	-1.44493372227275	30.2109580180496	-6.89126984064272	8.98529182040821e-93	3.28989885258744e-11	645.220991255259	4.33902324198742e-109
FBXW5	1.92802433447352	1.96127786355658	-0.069377866432284	11.9106130178694	-0.291691872840712	5.07190765233632e-27	0.770724892878138	131.688052477221	1.01131807394715e-41
EFCAB11	0.787161767374326	0.901105802926295	-0.237724966259505	7.53721633020516	-1.37663367675667	5.78838157120971e-13	0.169657521994185	42.5759321659696	5.41231117704748e-17
TRAF2	2.21132575968169	1.97940416566869	0.48386519614222	12.7682121511771	2.16086878710036	4.39684586185459e-30	0.0315009627902766	197.718105143313	2.108701891036e-55
TDP1	4.32364494875921	4.27002053671841	0.111878269725397	19.4504269087037	0.352820098106125	5.39452046212229e-55	0.724472398376611	372.53065482173	7.62900524481743e-82
PSMC1	8.36392614331781	8.37064127761507	-0.0140099924187416	146.594036526697	-0.169864988566014	4.35794731227268e-280	0.865231416269978	20602.8301844531	1.63930981290126e-320
NRDE2	1.65943661589367	1.53293998678479	0.263913830514944	11.2295398878196	1.33846605214702	1.21492602360645e-24	0.181763440527619	142.796926900822	3.10157680662634e-44
CALM1	8.80632664559727	8.96716998470081	-0.335572434100916	300.366229985015	-7.78198483955135	0	1.17752172650109e-13	83585.2015890904	0
TTC7B	0.673293885962769	0.674243369377671	-0.00198093662101919	6.08453966218702	-0.0123762770893343	3.57741164479259e-09	0.990133681785979	35.4505860456461	1.5372770529311e-14
9030617O03RIK	0.398554565148596	0.242717270476709	0.325128168739908	2.61220315230928	2.42253058470546	0.00945135892318542	0.0160081565218587	20.6019928033357	4.15750355190607e-09
GPR68	1.30667018575352	1.51272413355803	-0.429896725635295	10.6748344736937	-2.10026430973913	9.58595228407945e-23	0.0365447411012004	83.8498507258659	1.26709107565837e-29
SMEK1	3.73798773414674	3.9125183971648	-0.364128721404596	36.4163086458124	-2.34640440838664	8.03980509316714e-112	0.0196095779242513	1165.12672361637	1.03215812891352e-141
EDF1	8.28385142447106	8.43860803919477	-0.322873512732921	124.835380681781	-3.30679821712849	1.34085463502022e-259	0.00105903402720641	14426.2692195505	1.28287855628566e-297
TC2N	1.88540631553053	1.72945969302408	0.325356262783239	16.3635643022636	2.13125313282251	2.11666834307637e-43	0.0338853595523751	307.858837901311	2.8692561866795e-73
TRIP11	2.91531978609365	3.12774082893904	-0.443180592986782	22.7002944249213	-2.22684437046767	5.7597131099042e-67	0.0267037715490437	432.376915126485	7.01377107707003e-89
ATXN3	3.85184401140589	3.95913046322541	-0.223835043364478	19.0173847501773	-0.744367599828595	2.24539019149491e-53	0.45723988222193	329.000272672319	3.371125432549e-76
CPSF2	4.53797426744451	4.43226741436407	0.220539477649831	41.3108723048924	1.42309257665131	1.82876593375565e-125	0.155753925192956	1718.88907602268	1.70320181162457e-164
RIN3	0.933259979423034	0.747637309703334	0.387270318120237	5.9211722814939	2.12343682562982	8.78098917108259e-09	0.0345399501104087	54.7146751693145	5.70854853176652e-21
LGMN	1.2166694305317	1.35667881644614	-0.292105913058897	8.6782737713994	-1.29361502854193	2.65340644381997e-16	0.196798841908079	58.9999950095334	2.56393813147395e-22
GOLGA5	2.42644652701552	2.42504679727111	0.00292029946674089	14.9021820576987	0.0124241169645698	6.31129499677256e-38	0.990095545995298	213.497180436232	2.76596340687784e-58
ITPK1	1.26002453887341	1.18898120795215	0.148219899044362	8.90447335370659	0.768507592287761	5.36096990252887e-17	0.442793447153324	85.8050362977283	3.64296232886509e-30
GM20604	0.700820924707899	0.531641083026865	0.352965137320143	4.86077867794826	2.23422818467286	1.89309911835448e-06	0.0262085417078341	41.9216230780151	9.01235182212536e-17
PHPT1	7.29458405724539	7.22098628767087	0.153549303428843	63.0902438440308	0.928799424145146	1.33077423346103e-174	0.35374372627667	3900.96016681482	1.22401264595941e-214
MOAP1	0.830271150652586	0.768488505188942	0.128899044492494	6.50338761383246	0.755197185720204	3.30167302344875e-10	0.450726315947926	47.6913977982207	1.06567139131664e-18
TMEM251	4.33990854902139	3.99237055540538	0.725079267256431	19.5386515265553	2.45673114580748	2.52675598491737e-55	0.0145899935186971	436.209036060317	2.63260918780825e-89
AK010878	5.50852479584514	5.38126360973523	0.265508949437934	48.5304254408694	1.65774374108268	1.23462626088087e-143	0.0984200360834954	2371.22665979792	6.65912179880913e-184
UBR7	2.47088987143899	2.51934827223973	-0.101100260663425	15.6199401039627	-0.433962130445121	1.30990547291956e-40	0.664629522084074	225.455879940506	2.18690941687949e-60
BTBD7	0.79618061557569	0.979483030545364	-0.382429498857594	8.50254045085421	-2.29832571402893	9.0433030469957e-16	0.0222345153189532	48.5099987975648	5.738250996538e-19
DDX24	6.3127564133735	6.24671322984149	0.13778793686534	79.3610849904583	1.21192467017008	1.17054963013273e-202	0.2264999472707	6177.21628940675	1.54603688123006e-243
IFI27L2A	4.60114302600239	4.32038005461473	0.585764472679294	17.2963519934013	1.62354373184038	6.54827944725764e-47	0.105529072960084	327.145380055271	6.0201610361273e-76
IFI27	1.43296589010093	1.33386374735254	0.206759866165689	7.45794960171854	0.800354919267702	9.62634167542404e-13	0.424141904398088	61.9625663553096	3.11442302040978e-23
RABL6	2.01826815014407	2.05557727492088	-0.0778391811890356	15.9398260352411	-0.417884660425431	8.26994494027774e-42	0.676331984445283	235.29327654902	4.574898990734e-62
TMEM141	0.446592259199196	0.428938894324824	0.0368307612486894	3.99279228507499	0.23735609385188	8.22774785285888e-05	0.812543421867287	16.6231215751792	1.42972683438455e-07
DICER1	1.86830691194218	2.1362122460311	-0.558939186228697	16.9352124732608	-3.06774466051105	1.49719725876649e-45	0.0023546557139359	215.364517263536	1.28556261264586e-58
SYNE3	0.877758451097357	0.867772112801748	0.0208348065160185	8.0418610728442	0.133674555846422	2.09653272556394e-14	0.893750030486949	63.5482961635602	1.01999862448133e-23
GLRX5	3.16569420091786	2.92944402810362	0.492896044000917	17.0726392338057	1.98874541966554	4.55075790273084e-46	0.0476423847438466	328.836137262158	3.54829447053793e-76
ATG2B	1.90693314166879	1.8067921789969	0.208927188308266	14.0641195233267	1.12592045050264	8.12136872299041e-35	0.26110388094573	212.211933172512	4.69753534953536e-58
GSKIP	3.0521591364038	3.17454832264947	-0.255344345404634	17.3266315725177	-0.964865648114076	5.03699610616243e-47	0.335393377627388	266.948660951791	3.41844581801387e-67
PAPOLA	5.06584667081397	5.03334083552554	0.0678179297384588	52.0179462949607	0.485232399270837	1.11152308624879e-151	0.627867539373199	2632.13575884145	2.7579812576344e-190
VRK1	5.60076168476356	5.62196219907704	-0.0442312888554715	56.0713475786311	-0.305415495958817	1.66596834627596e-160	0.760262653310003	2996.38867685907	2.92340950134174e-198
BCL11B	2.28413430880404	2.49189976445401	-0.433467497399211	20.5975367865157	-2.48055955149391	2.92084221756504e-59	0.013668859307915	345.374118019021	2.21922155052385e-78
SETD3	2.87212952761385	3.17583990043502	-0.633640346173654	20.3589138200874	-2.81220662463275	2.23812273306073e-58	0.00524639784675026	329.48431820463	2.89879974988829e-76
CCNK	2.19658645408246	2.24410107716942	-0.0991312280231457	14.7571489066673	-0.451314131903772	2.18919605214862e-37	0.652090966548096	200.460331196165	6.51379063011119e-56
EVL	3.46295188159382	3.07345083562832	0.812628081510753	19.4227430497769	3.55536769122606	6.84462551414715e-55	0.000438728890828618	466.208828255666	1.52070797427951e-92
DEGS2	0.411595069691196	0.352078036276359	0.124172227987789	4.58807349594097	1.12027413158168	6.59501837200686e-06	0.26349777518151	28.2532679610447	5.79366076128461e-12
YY1	3.08421343697974	3.25715931002991	-0.360822325068697	22.4710718704758	-1.72340198924062	3.90702763262222e-66	0.0858516891177649	436.244957852688	2.60861744340413e-89
WARS	5.09823291471128	5.00333559544917	0.197987212849008	34.1117336614217	0.934522369267089	5.51448303585546e-105	0.350790093257117	1160.59887965257	1.72727152305103e-141
